UID,NERC,Region,Start,End,Center,Center_DOY,T_Max_Min,Duration,Regions_Impacted
HW_NERC15_Event81,15,SPP-S,2024-07-14,2024-07-15,2024-07-14,196,100.69,2,11.0
HW_NERC15_Event82,15,SPP-S,2024-07-29,2024-08-02,2024-07-31,213,100.84,5,11.0
HW_NERC15_Event83,15,SPP-S,2024-08-05,2024-08-06,2024-08-05,218,99.71,2,5.0
HW_NERC15_Event84,15,SPP-S,2024-08-15,2024-08-18,2024-08-16,229,100.48,4,1.0
HW_NERC15_Event85,15,SPP-S,2024-08-24,2024-08-27,2024-08-25,238,101.73,4,4.0
HW_NERC16_Event1,16,SW,1980-06-25,1980-06-30,1980-06-27,179,102.39,6,4.0
HW_NERC16_Event2,16,SW,1980-07-04,1980-07-05,1980-07-04,186,99.49,2,2.0
HW_NERC16_Event3,16,SW,1980-07-10,1980-07-10,1980-07-10,192,98.92,1,6.0
HW_NERC16_Event4,16,SW,1980-07-16,1980-07-19,1980-07-17,199,101.26,4,6.0
HW_NERC16_Event5,16,SW,1980-07-25,1980-07-28,1980-07-26,208,100.06,4,3.0
HW_NERC16_Event6,16,SW,1981-06-19,1981-06-25,1981-06-22,173,101.58,7,3.0
HW_NERC16_Event7,16,SW,1981-07-05,1981-07-05,1981-07-05,186,98.95,1,4.0
HW_NERC16_Event8,16,SW,1985-06-08,1985-06-09,1985-06-08,159,100.09,2,1.0
HW_NERC16_Event9,16,SW,1985-06-16,1985-06-17,1985-06-16,167,99.44,2,2.0
HW_NERC16_Event10,16,SW,1985-07-03,1985-07-09,1985-07-06,187,101.25,7,7.0
HW_NERC16_Event11,16,SW,1985-07-12,1985-07-13,1985-07-12,193,99.43,2,1.0
HW_NERC16_Event12,16,SW,1986-07-30,1986-07-31,1986-07-30,211,99.16,2,6.0
HW_NERC16_Event13,16,SW,1988-06-23,1988-06-23,1988-06-23,175,99.18,1,7.0
HW_NERC16_Event14,16,SW,1989-06-18,1989-06-20,1989-06-19,170,101.08,3,3.0
HW_NERC16_Event15,16,SW,1989-07-01,1989-07-08,1989-07-04,185,102.3,8,6.0
HW_NERC16_Event16,16,SW,1989-07-18,1989-07-20,1989-07-19,200,100.74,3,3.0
HW_NERC16_Event17,16,SW,1990-06-05,1990-06-05,1990-06-05,156,99.03,1,1.0
HW_NERC16_Event18,16,SW,1990-06-21,1990-07-01,1990-06-26,177,105.06,11,5.0
HW_NERC16_Event19,16,SW,1992-07-05,1992-07-06,1992-07-05,187,99.86,2,2.0
HW_NERC16_Event20,16,SW,1993-06-27,1993-06-28,1993-06-27,178,99.93,2,2.0
HW_NERC16_Event21,16,SW,1994-06-24,1994-07-03,1994-06-28,179,105.08,10,5.0
HW_NERC16_Event22,16,SW,1994-07-10,1994-07-11,1994-07-10,191,99.14,2,4.0
HW_NERC16_Event23,16,SW,1995-07-07,1995-07-10,1995-07-08,189,100.31,4,2.0
HW_NERC16_Event24,16,SW,1995-07-25,1995-07-31,1995-07-28,209,106.07,7,7.0
HW_NERC16_Event25,16,SW,1995-08-02,1995-08-10,1995-08-06,218,101.03,9,4.0
HW_NERC16_Event26,16,SW,1996-06-19,1996-06-20,1996-06-19,171,99.42,2,3.0
HW_NERC16_Event27,16,SW,1996-07-06,1996-07-06,1996-07-06,188,99.38,1,3.0
HW_NERC16_Event28,16,SW,1996-07-21,1996-07-24,1996-07-22,204,99.54,4,4.0
HW_NERC16_Event29,16,SW,1996-08-12,1996-08-13,1996-08-12,225,99.73,2,5.0
HW_NERC16_Event30,16,SW,1997-07-02,1997-07-03,1997-07-02,183,99.4,2,3.0
HW_NERC16_Event31,16,SW,1997-07-15,1997-07-17,1997-07-16,197,100.37,3,8.0
HW_NERC16_Event32,16,SW,1998-06-27,1998-07-01,1998-06-29,180,101.83,5,4.0
HW_NERC16_Event33,16,SW,1998-07-11,1998-07-18,1998-07-14,195,101.97,8,3.0
HW_NERC16_Event34,16,SW,1999-06-30,1999-07-01,1999-06-30,181,100.14,2,1.0
HW_NERC16_Event35,16,SW,2000-07-18,2000-07-29,2000-07-23,205,100.71,12,3.0
HW_NERC16_Event36,16,SW,2000-08-02,2000-08-04,2000-08-03,216,100.11,3,2.0
HW_NERC16_Event37,16,SW,2001-06-30,2001-07-02,2001-07-01,182,99.57,3,4.0
HW_NERC16_Event38,16,SW,2002-06-24,2002-06-26,2002-06-25,176,100.06,3,2.0
HW_NERC16_Event39,16,SW,2002-07-01,2002-07-02,2002-07-01,182,100.12,2,7.0
HW_NERC16_Event40,16,SW,2002-08-11,2002-08-12,2002-08-11,223,98.94,2,4.0
HW_NERC16_Event41,16,SW,2003-07-03,2003-07-06,2003-07-04,185,100.13,4,5.0
HW_NERC16_Event42,16,SW,2003-07-08,2003-07-17,2003-07-12,193,104.78,10,2.0
HW_NERC16_Event43,16,SW,2003-07-21,2003-07-21,2003-07-21,202,99.26,1,2.0
HW_NERC16_Event44,16,SW,2003-08-09,2003-08-11,2003-08-10,222,100.23,3,2.0
HW_NERC16_Event45,16,SW,2005-06-20,2005-06-21,2005-06-20,171,99.14,2,1.0
HW_NERC16_Event46,16,SW,2005-07-03,2005-07-06,2005-07-04,185,99.44,4,2.0
HW_NERC16_Event47,16,SW,2005-07-11,2005-07-21,2005-07-16,197,101.87,11,7.0
HW_NERC16_Event48,16,SW,2006-07-13,2006-07-16,2006-07-14,195,101.17,4,9.0
HW_NERC16_Event49,16,SW,2006-07-19,2006-07-25,2006-07-22,203,100.31,7,5.0
HW_NERC16_Event50,16,SW,2007-07-01,2007-07-05,2007-07-03,184,100.72,5,5.0
HW_NERC16_Event51,16,SW,2007-07-17,2007-07-17,2007-07-17,198,98.99,1,4.0
HW_NERC16_Event52,16,SW,2007-08-13,2007-08-13,2007-08-13,225,99.32,1,6.0
HW_NERC16_Event53,16,SW,2008-06-16,2008-06-17,2008-06-16,168,99.17,2,1.0
HW_NERC16_Event54,16,SW,2008-07-31,2008-08-02,2008-08-01,214,99.99,3,7.0
HW_NERC16_Event55,16,SW,2009-07-10,2009-07-20,2009-07-15,196,101.05,11,1.0
HW_NERC16_Event56,16,SW,2009-07-28,2009-07-28,2009-07-28,209,99.14,1,2.0
HW_NERC16_Event57,16,SW,2009-08-03,2009-08-05,2009-08-04,216,99.75,3,2.0
HW_NERC16_Event58,16,SW,2010-07-14,2010-07-19,2010-07-16,197,99.83,6,9.0
HW_NERC16_Event59,16,SW,2011-06-23,2011-06-29,2011-06-26,177,101.92,7,3.0
HW_NERC16_Event60,16,SW,2011-07-02,2011-07-02,2011-07-02,183,99.64,1,4.0
HW_NERC16_Event61,16,SW,2012-06-28,2012-06-30,2012-06-29,181,99.78,3,8.0
HW_NERC16_Event62,16,SW,2012-08-08,2012-08-13,2012-08-10,223,101.0,6,5.0
HW_NERC16_Event63,16,SW,2013-06-11,2013-06-12,2013-06-11,162,99.49,2,2.0
HW_NERC16_Event64,16,SW,2013-06-27,2013-06-30,2013-06-28,179,103.17,4,5.0
HW_NERC16_Event65,16,SW,2015-06-19,2015-06-22,2015-06-20,171,99.42,4,3.0
HW_NERC16_Event66,16,SW,2015-08-14,2015-08-16,2015-08-15,227,99.85,3,5.0
HW_NERC16_Event67,16,SW,2016-06-18,2016-06-23,2016-06-20,172,103.1,6,3.0
HW_NERC16_Event68,16,SW,2016-07-14,2016-07-15,2016-07-14,196,99.27,2,5.0
HW_NERC16_Event69,16,SW,2016-07-22,2016-07-24,2016-07-23,205,100.54,3,10.0
HW_NERC16_Event70,16,SW,2017-06-17,2017-06-25,2017-06-21,172,104.47,9,3.0
HW_NERC16_Event71,16,SW,2017-07-05,2017-07-08,2017-07-06,187,100.77,4,5.0
HW_NERC16_Event72,16,SW,2018-06-13,2018-06-13,2018-06-13,164,98.97,1,2.0
HW_NERC16_Event73,16,SW,2018-06-22,2018-06-22,2018-06-22,173,99.23,1,1.0
HW_NERC16_Event74,16,SW,2018-06-27,2018-06-27,2018-06-27,178,99.47,1,5.0
HW_NERC16_Event75,16,SW,2018-07-22,2018-07-25,2018-07-23,204,100.57,4,3.0
HW_NERC16_Event76,16,SW,2018-08-05,2018-08-07,2018-08-06,218,100.06,3,7.0
HW_NERC16_Event77,16,SW,2019-07-11,2019-07-11,2019-07-11,192,99.32,1,1.0
HW_NERC16_Event78,16,SW,2019-07-15,2019-07-16,2019-07-15,196,99.16,2,2.0
HW_NERC16_Event79,16,SW,2019-08-15,2019-08-16,2019-08-15,227,99.38,2,3.0
HW_NERC16_Event80,16,SW,2019-08-20,2019-08-21,2019-08-20,232,99.51,2,4.0
HW_NERC16_Event81,16,SW,2020-07-08,2020-07-15,2020-07-11,193,102.85,8,7.0
HW_NERC16_Event82,16,SW,2020-07-29,2020-08-02,2020-07-31,213,101.73,5,5.0
HW_NERC16_Event83,16,SW,2020-08-04,2020-08-04,2020-08-04,217,99.0,1,4.0
HW_NERC16_Event84,16,SW,2020-08-09,2020-08-20,2020-08-14,227,100.75,12,3.0
HW_NERC16_Event85,16,SW,2020-09-05,2020-09-06,2020-09-05,249,99.69,2,6.0
HW_NERC16_Event86,16,SW,2021-06-12,2021-06-21,2021-06-16,167,104.39,10,5.0
HW_NERC16_Event87,16,SW,2021-07-09,2021-07-10,2021-07-09,190,99.36,2,4.0
HW_NERC16_Event88,16,SW,2022-06-10,2022-06-12,2022-06-11,162,100.99,3,4.0
HW_NERC16_Event89,16,SW,2022-07-10,2022-07-12,2022-07-11,192,99.53,3,4.0
HW_NERC16_Event90,16,SW,2022-07-14,2022-07-23,2022-07-18,199,100.49,10,8.0
HW_NERC16_Event91,16,SW,2023-06-26,2023-06-26,2023-06-26,177,98.98,1,2.0
HW_NERC16_Event92,16,SW,2023-07-02,2023-07-07,2023-07-04,185,99.96,6,5.0
HW_NERC16_Event93,16,SW,2023-07-12,2023-07-30,2023-07-21,202,104.28,19,4.0
HW_NERC16_Event94,16,SW,2023-08-04,2023-08-07,2023-08-05,217,101.24,4,2.0
HW_NERC16_Event95,16,SW,2023-08-17,2023-08-17,2023-08-17,229,99.77,1,5.0
HW_NERC16_Event96,16,SW,2024-06-06,2024-06-07,2024-06-06,158,99.58,2,2.0
HW_NERC16_Event97,16,SW,2024-06-13,2024-06-13,2024-06-13,165,99.01,1,2.0
HW_NERC16_Event98,16,SW,2024-07-03,2024-07-14,2024-07-08,190,101.4,12,8.0
HW_NERC16_Event99,16,SW,2024-08-05,2024-08-05,2024-08-05,218,98.97,1,5.0
HW_NERC16_Event100,16,SW,2024-08-20,2024-08-20,2024-08-20,233,99.2,1,2.0
