NERC_ID,start_date,end_date,duration,centroid_date,lowest_temperature
Pacific Northwest,1982-12-28,1982-12-31,4,1982-12-29,263.185248784677
Pacific Northwest,1983-12-18,1983-12-29,12,1983-12-23,251.464094182657
Pacific Northwest,1984-01-14,1984-01-20,7,1984-01-17,261.369157639022
Pacific Northwest,1984-12-03,1984-12-05,3,1984-12-04,264.542367633548
Pacific Northwest,1984-12-17,1984-12-20,4,1984-12-18,259.39080720703
Pacific Northwest,1985-01-01,1985-01-02,2,1985-01-01,264.32003927833
Pacific Northwest,1985-01-10,1985-01-12,3,1985-01-11,264.554120014003
Pacific Northwest,1985-01-29,1985-02-06,9,1985-02-02,258.040401295881
Pacific Northwest,1985-11-11,1985-11-13,3,1985-11-12,262.365221495369
Pacific Northwest,1985-11-20,1985-12-02,13,1985-11-26,256.773043340819
Pacific Northwest,1985-12-10,1985-12-12,3,1985-12-11,262.762795033103
Pacific Northwest,1987-01-08,1987-01-08,1,1987-01-08,265.043287432474
Pacific Northwest,1987-01-15,1987-01-17,3,1987-01-16,261.611879575957
Pacific Northwest,1987-12-24,1987-12-26,3,1987-12-25,263.654974191477
Pacific Northwest,1988-01-01,1988-01-04,4,1988-01-02,262.989101409028
Pacific Northwest,1988-02-01,1988-02-03,3,1988-02-02,262.718004349903
Pacific Northwest,1988-12-25,1988-12-28,4,1988-12-26,261.716534251281
Pacific Northwest,1989-01-07,1989-01-07,1,1989-01-07,264.362033194268
Pacific Northwest,1989-01-24,1989-01-25,2,1989-01-24,264.032518777695
Pacific Northwest,1989-02-01,1989-02-09,9,1989-02-05,250.768214892568
Pacific Northwest,1989-02-14,1989-02-15,2,1989-02-14,264.342118732049
Pacific Northwest,1989-03-03,1989-03-04,2,1989-03-03,263.548547135814
Pacific Northwest,1990-02-13,1990-02-19,7,1990-02-16,261.130900841936
Pacific Northwest,1990-12-19,1990-12-25,7,1990-12-22,249.348551636968
Pacific Northwest,1990-12-28,1990-12-31,4,1990-12-29,254.403514885798
Pacific Northwest,1991-01-04,1991-01-06,3,1991-01-05,263.080456696511
Pacific Northwest,1992-12-04,1992-12-06,3,1992-12-05,263.80715310963
Pacific Northwest,1992-12-18,1992-12-19,2,1992-12-18,264.72501939759
Pacific Northwest,1992-12-30,1993-01-14,16,1993-01-06,259.211771785394
Pacific Northwest,1993-02-15,1993-02-18,4,1993-02-16,260.351346952457
Pacific Northwest,1993-02-23,1993-02-27,5,1993-02-25,262.330315913219
Pacific Northwest,1993-11-23,1993-11-26,4,1993-11-24,260.549975716361
Pacific Northwest,1994-02-08,1994-02-09,2,1994-02-08,264.298144737855
Pacific Northwest,1994-12-04,1994-12-06,3,1994-12-05,262.980928898328
Pacific Northwest,1994-12-31,1995-01-03,4,1995-01-01,264.219991003495
Pacific Northwest,1995-02-13,1995-02-15,3,1995-02-14,261.012431260118
Pacific Northwest,1996-01-28,1996-02-04,8,1996-01-31,256.531263239353
Pacific Northwest,1996-02-26,1996-02-28,3,1996-02-27,262.280681685341
Pacific Northwest,1997-01-12,1997-01-15,4,1997-01-13,261.791918749456
Pacific Northwest,1998-01-10,1998-01-12,3,1998-01-11,264.306438483008
Pacific Northwest,1998-12-19,1998-12-24,6,1998-12-21,255.635380793504
Pacific Northwest,2000-12-12,2000-12-12,1,2000-12-12,264.953471771662
Pacific Northwest,2001-02-08,2001-02-08,1,2001-02-08,264.98618159579
Pacific Northwest,2002-01-28,2002-01-30,3,2002-01-29,263.429620498895
Pacific Northwest,2003-12-30,2003-12-31,2,2003-12-30,264.611227319481
Pacific Northwest,2004-01-03,2004-01-07,5,2004-01-05,257.731529782234
Pacific Northwest,2005-01-04,2005-01-05,2,2005-01-04,264.329917017231
Pacific Northwest,2005-01-15,2005-01-15,1,2005-01-15,265.000697582893
Pacific Northwest,2005-12-07,2005-12-08,2,2005-12-07,264.249244813867
Pacific Northwest,2005-12-15,2005-12-18,4,2005-12-16,263.185993134541
Pacific Northwest,2006-02-16,2006-02-20,5,2006-02-18,259.688170101137
Pacific Northwest,2006-11-28,2006-11-30,3,2006-11-29,262.960254861389
Pacific Northwest,2007-01-11,2007-01-17,7,2007-01-14,259.562639542535
Pacific Northwest,2008-01-21,2008-01-25,5,2008-01-23,260.709217015878
Pacific Northwest,2008-12-14,2008-12-25,12,2008-12-19,258.419403743741
Pacific Northwest,2009-01-04,2009-01-04,1,2009-01-04,264.765006508415
Pacific Northwest,2009-01-26,2009-01-27,2,2009-01-26,263.46935508401
Pacific Northwest,2009-03-10,2009-03-11,2,2009-03-10,264.56931556159
Pacific Northwest,2009-12-06,2009-12-11,6,2009-12-08,257.857849400897
Pacific Northwest,2010-11-22,2010-11-25,4,2010-11-23,259.388397889842
Pacific Northwest,2010-12-30,2011-01-04,6,2011-01-01,260.911778448154
Pacific Northwest,2011-01-10,2011-01-11,2,2011-01-10,263.684243632101
Pacific Northwest,2011-02-24,2011-02-27,4,2011-02-25,259.591723667226
Pacific Northwest,2012-12-30,2013-01-03,5,2013-01-01,263.545503432923
Pacific Northwest,2013-01-12,2013-01-14,3,2013-01-13,261.042738540452
Pacific Northwest,2013-12-04,2013-12-10,7,2013-12-07,257.224817492452
Pacific Northwest,2014-02-04,2014-02-08,5,2014-02-06,259.386813767666
Pacific Northwest,2014-11-15,2014-11-16,2,2014-11-15,264.148327352942
Pacific Northwest,2014-12-30,2015-01-02,4,2014-12-31,260.687760792073
Pacific Northwest,2015-11-29,2015-11-29,1,2015-11-29,264.929246141468
Pacific Northwest,2015-12-30,2016-01-03,5,2016-01-01,260.894769519731
Pacific Northwest,2016-12-07,2016-12-08,2,2016-12-07,263.571004878313
Pacific Northwest,2016-12-15,2016-12-19,5,2016-12-17,259.512528954805
Pacific Northwest,2016-12-26,2016-12-26,1,2016-12-26,265.163786284169
Pacific Northwest,2017-01-01,2017-01-08,8,2017-01-04,258.217606643031
Pacific Northwest,2017-01-11,2017-01-16,6,2017-01-13,261.208761979254
Pacific Northwest,2018-02-19,2018-02-24,6,2018-02-21,261.650358603002
Pacific Northwest,2019-02-05,2019-02-11,7,2019-02-08,262.5116099013
Pacific Northwest,2019-02-18,2019-02-19,2,2019-02-18,264.553979658545
Pacific Northwest,2019-02-26,2019-02-27,2,2019-02-26,264.433408731526
Pacific Northwest,2019-03-02,2019-03-04,3,2019-03-03,262.823965781793
Pacific Northwest,2019-11-29,2019-11-30,2,2019-11-29,264.553490329831
Pacific Northwest,2021-02-12,2021-02-13,2,2021-02-12,264.112112446061
Pacific Northwest,2021-12-27,2022-01-02,7,2021-12-30,260.666197309598
Pacific Northwest,2022-02-22,2022-02-25,4,2022-02-23,260.56306496887
Pacific Northwest,2022-12-16,2022-12-17,2,2022-12-16,264.881825183019
Pacific Northwest,2022-12-21,2022-12-23,3,2022-12-22,259.729192868016
Pacific Northwest,2023-01-29,2023-01-31,3,2023-01-30,261.374835015077
Pacific Northwest,2023-02-23,2023-02-25,3,2023-02-24,260.495511434501
Pacific Northwest,2024-01-12,2024-01-17,6,2024-01-14,257.785453084679
PJM,1980-01-31,1980-02-05,6,1980-02-02,257.7049847163
PJM,1980-02-29,1980-03-03,4,1980-03-01,256.846659211431
PJM,1980-12-20,1980-12-21,2,1980-12-20,260.009791249784
PJM,1980-12-25,1980-12-26,2,1980-12-25,258.178537037714
PJM,1981-01-03,1981-01-14,12,1981-01-08,254.580883764786
PJM,1981-01-17,1981-01-18,2,1981-01-17,261.031383380096
PJM,1981-02-03,1981-02-06,4,1981-02-04,257.838707375812
PJM,1981-02-13,1981-02-13,1,1981-02-13,260.741527037867
PJM,1981-12-19,1981-12-20,2,1981-12-19,259.890210542508
PJM,1982-01-09,1982-01-13,5,1982-01-11,251.639613747909
PJM,1982-01-15,1982-01-18,4,1982-01-16,252.32043697656
PJM,1982-01-24,1982-01-28,5,1982-01-26,255.959841913452
PJM,1983-01-18,1983-01-20,3,1983-01-19,259.622756678878
PJM,1983-12-23,1983-12-27,5,1983-12-25,250.896339973511
PJM,1983-12-30,1983-12-31,2,1983-12-30,258.540061183644
PJM,1984-01-12,1984-01-12,1,1984-01-12,260.169071415209
PJM,1984-01-19,1984-01-23,5,1984-01-21,252.29565233433
PJM,1984-02-07,1984-02-08,2,1984-02-07,260.783626349968
PJM,1984-03-09,1984-03-11,3,1984-03-10,261.520436863042
PJM,1985-01-15,1985-01-16,2,1985-01-15,261.16224717628
PJM,1985-01-19,1985-01-28,10,1985-01-23,249.026438072399
PJM,1985-02-03,1985-02-04,2,1985-02-03,259.844730949696
PJM,1985-02-07,1985-02-10,4,1985-02-08,257.297569641891
PJM,1985-02-15,1985-02-15,1,1985-02-15,260.636872876617
PJM,1985-12-19,1985-12-20,2,1985-12-19,261.621898497889
PJM,1985-12-26,1985-12-27,2,1985-12-26,259.559334398434
PJM,1986-01-08,1986-01-08,1,1986-01-08,260.595272668741
PJM,1986-01-14,1986-01-15,2,1986-01-14,261.229115991503
PJM,1986-01-27,1986-01-30,4,1986-01-28,257.773205977642
PJM,1986-02-12,1986-02-15,4,1986-02-13,258.02449315506
PJM,1986-03-08,1986-03-08,1,1986-03-08,261.532904707186
PJM,1987-01-23,1987-01-29,7,1987-01-26,256.902691174635
PJM,1988-01-05,1988-01-11,7,1988-01-08,255.210438362527
PJM,1988-01-13,1988-01-15,3,1988-01-14,259.454725467556
PJM,1988-01-27,1988-01-28,2,1988-01-27,259.902150687532
PJM,1988-02-06,1988-02-07,2,1988-02-06,258.615765039767
PJM,1988-12-12,1988-12-12,1,1988-12-12,261.506380070382
PJM,1989-02-09,1989-02-10,2,1989-02-09,260.298193561625
PJM,1989-12-15,1989-12-28,14,1989-12-21,252.05156685751
PJM,1992-01-16,1992-01-19,4,1992-01-17,260.577971885571
PJM,1993-02-19,1993-02-19,1,1993-02-19,260.642723836481
PJM,1993-03-14,1993-03-15,2,1993-03-14,259.50959903298
PJM,1993-03-19,1993-03-19,1,1993-03-19,260.833933572806
PJM,1993-12-30,1993-12-31,2,1993-12-30,260.612775200711
PJM,1994-01-09,1994-01-10,2,1994-01-09,258.648895393956
PJM,1994-01-15,1994-01-22,8,1994-01-18,249.183760503449
PJM,1994-02-01,1994-02-03,3,1994-02-02,260.635901906064
PJM,1994-02-27,1994-02-28,2,1994-02-27,259.954478134355
PJM,1995-01-05,1995-01-05,1,1995-01-05,261.57715482177
PJM,1995-02-05,1995-02-09,5,1995-02-07,256.63307518895
PJM,1995-02-12,1995-02-13,2,1995-02-12,258.346484512817
PJM,1995-12-10,1995-12-11,2,1995-12-10,259.40110626149
PJM,1996-01-05,1996-01-12,8,1996-01-08,257.838643328947
PJM,1996-02-02,1996-02-06,5,1996-02-04,252.656693084756
PJM,1996-03-09,1996-03-10,2,1996-03-09,259.551486490629
PJM,1997-01-11,1997-01-14,4,1997-01-12,258.294275024766
PJM,1997-01-16,1997-01-20,5,1997-01-18,254.575184745316
PJM,1999-01-04,1999-01-06,3,1999-01-05,257.997727664185
PJM,2000-01-18,2000-01-18,1,2000-01-18,261.500948173595
PJM,2000-01-21,2000-01-22,2,2000-01-21,259.838005731021
PJM,2000-01-26,2000-01-29,4,2000-01-27,257.469122873926
PJM,2000-12-21,2000-12-30,10,2000-12-25,258.775484394853
PJM,2001-01-01,2001-01-03,3,2001-01-02,260.43253051321
PJM,2003-01-15,2003-01-28,14,2003-01-21,256.971514636587
PJM,2004-01-09,2004-01-10,2,2004-01-09,260.623113560983
PJM,2004-01-20,2004-01-25,6,2004-01-22,259.239722541682
PJM,2004-01-29,2004-02-01,4,2004-01-30,257.595668895532
PJM,2004-12-20,2004-12-20,1,2004-12-20,261.049309375744
PJM,2005-01-18,2005-01-19,2,2005-01-18,259.367466562011
PJM,2005-01-22,2005-01-24,3,2005-01-23,257.932919514918
PJM,2005-01-27,2005-01-28,2,2005-01-27,258.68870970302
PJM,2007-02-04,2007-02-10,7,2007-02-07,256.82561070269
PJM,2007-02-15,2007-02-18,4,2007-02-16,257.660189535904
PJM,2008-01-20,2008-01-21,2,2008-01-20,260.037325193637
PJM,2008-02-11,2008-02-11,1,2008-02-11,261.684810045139
PJM,2008-12-22,2008-12-23,2,2008-12-22,259.496964495953
PJM,2009-01-14,2009-01-18,5,2009-01-16,255.692278200532
PJM,2009-01-20,2009-01-21,2,2009-01-20,260.567284200747
PJM,2009-02-04,2009-02-06,3,2009-02-05,258.332596570728
PJM,2009-03-02,2009-03-04,3,2009-03-03,258.935718160517
PJM,2010-01-03,2010-01-04,2,2010-01-03,259.82501051046
PJM,2010-01-09,2010-01-11,3,2010-01-10,259.201754181998
PJM,2010-01-30,2010-01-31,2,2010-01-30,260.283970395501
PJM,2010-02-07,2010-02-09,3,2010-02-08,259.640162210258
PJM,2010-02-11,2010-02-15,5,2010-02-13,260.584944917373
PJM,2010-12-14,2010-12-15,2,2010-12-14,260.79290869523
PJM,2011-01-21,2011-01-24,4,2011-01-22,258.60241890026
PJM,2011-02-09,2011-02-10,2,2011-02-09,260.203436892297
PJM,2013-01-22,2013-01-26,5,2013-01-24,258.804582063348
PJM,2013-12-12,2013-12-12,1,2013-12-12,261.501136083527
PJM,2014-01-04,2014-01-04,1,2014-01-04,261.407078117283
PJM,2014-01-06,2014-01-08,3,2014-01-07,255.466932078155
PJM,2014-01-22,2014-01-30,9,2014-01-26,254.672882789321
PJM,2014-02-07,2014-02-07,1,2014-02-07,261.020747857162
PJM,2014-02-10,2014-02-12,3,2014-02-11,259.008577637416
PJM,2014-02-16,2014-02-17,2,2014-02-16,261.143362612537
PJM,2014-02-27,2014-02-28,2,2014-02-27,259.803256824304
PJM,2014-03-03,2014-03-05,3,2014-03-04,259.61466774605
PJM,2015-01-07,2015-01-10,4,2015-01-08,257.043334585403
PJM,2015-02-05,2015-02-06,2,2015-02-05,261.598664733286
PJM,2015-02-12,2015-02-28,17,2015-02-20,252.562319911922
PJM,2015-03-06,2015-03-07,2,2015-03-06,259.157711109973
PJM,2016-01-19,2016-01-20,2,2016-01-19,259.487697083731
PJM,2016-02-11,2016-02-14,4,2016-02-12,258.109119571623
PJM,2017-01-07,2017-01-09,3,2017-01-08,258.766030913665
PJM,2017-12-28,2018-01-07,11,2018-01-02,254.010005418223
PJM,2018-01-14,2018-01-17,4,2018-01-15,260.257081926208
PJM,2019-01-21,2019-01-22,2,2019-01-21,258.3531783362
PJM,2019-01-30,2019-02-01,3,2019-01-31,255.751940683226
PJM,2019-03-06,2019-03-06,1,2019-03-06,260.859596861143
PJM,2022-01-21,2022-01-23,3,2022-01-22,259.564918632339
PJM,2022-01-26,2022-01-30,5,2022-01-28,260.06120765746
PJM,2022-12-23,2022-12-26,4,2022-12-24,255.078072547124
PJM,2024-01-16,2024-01-17,2,2024-01-16,260.579458650479
PJM,2024-01-21,2024-01-21,1,2024-01-21,260.262211401272
Rocky Mtn,1981-02-10,1981-02-11,2,1981-02-10,257.24771742653
Rocky Mtn,1981-12-24,1981-12-24,1,1981-12-24,258.923118208895
Rocky Mtn,1982-01-06,1982-01-08,3,1982-01-07,256.469067970996
Rocky Mtn,1982-01-12,1982-01-12,1,1982-01-12,259.051190415079
Rocky Mtn,1982-02-02,1982-02-10,9,1982-02-06,250.552120451382
Rocky Mtn,1982-12-28,1982-12-31,4,1982-12-29,255.570590065521
Rocky Mtn,1983-11-28,1983-11-28,1,1983-11-28,259.317404507973
Rocky Mtn,1983-12-17,1983-12-17,1,1983-12-17,259.237038930194
Rocky Mtn,1983-12-19,1983-12-25,7,1983-12-22,253.007534776903
Rocky Mtn,1983-12-28,1983-12-30,3,1983-12-29,254.251204136025
Rocky Mtn,1984-01-14,1984-01-22,9,1984-01-18,250.509054876939
Rocky Mtn,1985-01-02,1985-01-02,1,1985-01-02,259.027522517336
Rocky Mtn,1985-01-11,1985-01-12,2,1985-01-11,258.832743386232
Rocky Mtn,1985-01-30,1985-02-07,9,1985-02-03,247.481416219479
Rocky Mtn,1985-11-20,1985-11-21,2,1985-11-20,258.427304687956
Rocky Mtn,1985-12-10,1985-12-14,5,1985-12-12,253.204581173073
Rocky Mtn,1986-02-08,1986-02-12,5,1986-02-10,254.971570493712
Rocky Mtn,1987-01-16,1987-01-21,6,1987-01-18,256.476390365493
Rocky Mtn,1987-03-29,1987-03-29,1,1987-03-29,258.402363662666
Rocky Mtn,1987-12-14,1987-12-16,3,1987-12-15,256.720534208976
Rocky Mtn,1987-12-25,1987-12-28,4,1987-12-26,256.70105223484
Rocky Mtn,1987-12-31,1988-01-04,5,1988-01-02,255.243826330955
Rocky Mtn,1988-01-07,1988-01-09,3,1988-01-08,257.235668100071
Rocky Mtn,1988-01-13,1988-01-13,1,1988-01-13,259.096696132987
Rocky Mtn,1988-01-20,1988-01-22,3,1988-01-21,255.78631660036
Rocky Mtn,1988-01-24,1988-01-24,1,1988-01-24,259.255964534521
Rocky Mtn,1988-12-27,1988-12-29,3,1988-12-28,255.93302871256
Rocky Mtn,1989-01-08,1989-01-09,2,1989-01-08,256.137420648185
Rocky Mtn,1989-01-13,1989-01-13,1,1989-01-13,258.785145858924
Rocky Mtn,1989-02-03,1989-02-09,7,1989-02-06,249.641309720034
Rocky Mtn,1989-03-04,1989-03-05,2,1989-03-04,258.205718820981
Rocky Mtn,1989-12-12,1989-12-12,1,1989-12-12,258.568869544012
Rocky Mtn,1989-12-16,1989-12-22,7,1989-12-19,257.258673473988
Rocky Mtn,1990-02-15,1990-02-16,2,1990-02-15,256.666563841926
Rocky Mtn,1990-12-20,1990-12-31,12,1990-12-25,247.419370713976
Rocky Mtn,1991-01-21,1991-01-22,2,1991-01-21,259.269758749754
Rocky Mtn,1991-01-29,1991-01-30,2,1991-01-29,258.172994173421
Rocky Mtn,1991-11-02,1991-11-03,2,1991-11-02,258.256292112506
Rocky Mtn,1991-12-01,1991-12-02,2,1991-12-01,258.596010792967
Rocky Mtn,1992-01-14,1992-01-15,2,1992-01-14,258.640517429873
Rocky Mtn,1992-11-25,1992-11-25,1,1992-11-25,259.054123971113
Rocky Mtn,1992-12-16,1992-12-16,1,1992-12-16,259.061025141248
Rocky Mtn,1992-12-18,1992-12-20,3,1992-12-19,258.400906069749
Rocky Mtn,1993-01-05,1993-01-05,1,1993-01-05,259.098388160108
Rocky Mtn,1993-01-11,1993-01-13,3,1993-01-12,257.875993863973
Rocky Mtn,1993-02-16,1993-02-17,2,1993-02-16,258.039069079733
Rocky Mtn,1993-11-25,1993-11-26,2,1993-11-25,256.379741870362
Rocky Mtn,1993-12-23,1993-12-23,1,1993-12-23,258.456091881334
Rocky Mtn,1994-01-30,1994-02-02,4,1994-01-31,254.768801299968
Rocky Mtn,1995-01-02,1995-01-02,1,1995-01-02,259.23385908876
Rocky Mtn,1996-01-18,1996-01-19,2,1996-01-18,257.009527697301
Rocky Mtn,1996-01-25,1996-01-27,3,1996-01-26,257.136143200852
Rocky Mtn,1996-02-01,1996-02-04,4,1996-02-02,253.281271500318
Rocky Mtn,1996-02-28,1996-02-29,2,1996-02-28,257.538758850924
Rocky Mtn,1996-12-16,1996-12-20,5,1996-12-18,252.12858037515
Rocky Mtn,1997-01-11,1997-01-17,7,1997-01-14,255.433676810415
Rocky Mtn,1998-03-09,1998-03-09,1,1998-03-09,259.095976168477
Rocky Mtn,1998-12-21,1998-12-24,4,1998-12-22,253.508234526106
Rocky Mtn,2000-11-13,2000-11-13,1,2000-11-13,258.611153437714
Rocky Mtn,2000-11-17,2000-11-17,1,2000-11-17,258.422777952949
Rocky Mtn,2000-12-12,2000-12-12,1,2000-12-12,259.302527754984
Rocky Mtn,2001-01-17,2001-01-18,2,2001-01-17,258.492794206155
Rocky Mtn,2001-11-27,2001-11-28,2,2001-11-27,258.166946267497
Rocky Mtn,2002-01-31,2002-02-01,2,2002-01-31,258.161601436923
Rocky Mtn,2002-02-26,2002-02-27,2,2002-02-26,258.475296017461
Rocky Mtn,2002-03-01,2002-03-04,4,2002-03-02,254.418666356184
Rocky Mtn,2003-02-06,2003-02-08,3,2003-02-07,257.242673655658
Rocky Mtn,2003-11-23,2003-11-23,1,2003-11-23,258.864793387012
Rocky Mtn,2004-01-04,2004-01-06,3,2004-01-05,254.535769250407
Rocky Mtn,2004-01-26,2004-01-27,2,2004-01-26,258.008791109899
Rocky Mtn,2004-02-11,2004-02-13,3,2004-02-12,256.272920112208
Rocky Mtn,2004-11-30,2004-12-01,2,2004-11-30,258.572090576435
Rocky Mtn,2004-12-23,2004-12-24,2,2004-12-23,256.347284326013
Rocky Mtn,2005-01-06,2005-01-07,2,2005-01-06,258.677494665925
Rocky Mtn,2005-01-14,2005-01-14,1,2005-01-14,259.008190574955
Rocky Mtn,2005-12-05,2005-12-09,5,2005-12-07,254.344090009579
Rocky Mtn,2005-12-16,2005-12-17,2,2005-12-16,258.848690241344
Rocky Mtn,2006-02-17,2006-02-18,2,2006-02-17,258.008477470164
Rocky Mtn,2006-11-30,2006-12-02,3,2006-12-01,258.413501375625
Rocky Mtn,2007-01-07,2007-01-07,1,2007-01-07,259.242719289258
Rocky Mtn,2007-01-13,2007-01-18,6,2007-01-15,253.774825732998
Rocky Mtn,2007-01-31,2007-02-03,4,2007-02-01,254.921642213158
Rocky Mtn,2007-12-14,2007-12-16,3,2007-12-15,257.650561599796
Rocky Mtn,2007-12-27,2008-01-02,7,2007-12-30,255.748069432617
Rocky Mtn,2008-01-16,2008-01-20,5,2008-01-18,254.367340410651
Rocky Mtn,2008-01-23,2008-01-23,1,2008-01-23,258.815079097516
Rocky Mtn,2008-01-30,2008-02-01,3,2008-01-31,257.147795185748
Rocky Mtn,2008-02-06,2008-02-06,1,2008-02-06,258.274941301198
Rocky Mtn,2008-12-15,2008-12-16,2,2008-12-15,256.398482564369
Rocky Mtn,2008-12-20,2008-12-21,2,2008-12-20,258.247634360592
Rocky Mtn,2009-01-27,2009-01-28,2,2009-01-27,258.735274633216
Rocky Mtn,2009-12-04,2009-12-04,1,2009-12-04,258.951425212969
Rocky Mtn,2009-12-08,2009-12-11,4,2009-12-09,254.082811342047
Rocky Mtn,2009-12-25,2009-12-27,3,2009-12-26,257.027795947207
Rocky Mtn,2010-01-07,2010-01-08,2,2010-01-07,257.050472152617
Rocky Mtn,2010-02-23,2010-02-23,1,2010-02-23,259.093578539426
Rocky Mtn,2010-11-25,2010-11-25,1,2010-11-25,258.875481215116
Rocky Mtn,2010-12-31,2011-01-03,4,2011-01-01,251.65182768972
Rocky Mtn,2011-01-10,2011-01-12,3,2011-01-11,254.474176295249
Rocky Mtn,2011-02-01,2011-02-04,4,2011-02-02,249.155044303536
Rocky Mtn,2011-02-08,2011-02-10,3,2011-02-09,253.814483373464
Rocky Mtn,2011-12-05,2011-12-06,2,2011-12-05,256.955038412634
Rocky Mtn,2012-12-26,2012-12-29,4,2012-12-27,257.818910888659
Rocky Mtn,2013-01-01,2013-01-04,4,2013-01-02,256.779652927119
Rocky Mtn,2013-01-12,2013-01-16,5,2013-01-14,251.759846081344
Rocky Mtn,2013-12-05,2013-12-11,7,2013-12-08,252.673226283222
Rocky Mtn,2014-01-05,2014-01-06,2,2014-01-05,256.477451886966
Rocky Mtn,2014-02-02,2014-02-07,6,2014-02-04,254.215082624052
Rocky Mtn,2014-12-27,2015-01-04,9,2014-12-31,253.593966975276
Rocky Mtn,2015-12-17,2015-12-17,1,2015-12-17,258.804081146127
Rocky Mtn,2015-12-26,2016-01-01,7,2015-12-29,257.316251283797
Rocky Mtn,2016-02-03,2016-02-05,3,2016-02-04,257.208140707239
Rocky Mtn,2016-12-07,2016-12-08,2,2016-12-07,257.832545137228
Rocky Mtn,2016-12-17,2016-12-19,3,2016-12-18,254.790314864466
Rocky Mtn,2017-01-05,2017-01-07,3,2017-01-06,255.235231292165
Rocky Mtn,2017-01-26,2017-01-27,2,2017-01-26,257.528881822156
Rocky Mtn,2018-02-21,2018-02-22,2,2018-02-21,257.705768032698
Rocky Mtn,2018-12-28,2019-01-02,6,2018-12-30,256.320829041732
Rocky Mtn,2019-02-07,2019-02-09,3,2019-02-08,256.882500079255
Rocky Mtn,2019-02-18,2019-02-21,4,2019-02-19,256.805598199177
Rocky Mtn,2019-10-30,2019-10-30,1,2019-10-30,259.120449872151
Rocky Mtn,2019-12-30,2019-12-30,1,2019-12-30,258.406343126241
Rocky Mtn,2020-02-05,2020-02-05,1,2020-02-05,257.190202797139
Rocky Mtn,2021-02-13,2021-02-18,6,2021-02-15,254.547581566353
Rocky Mtn,2022-01-01,2022-01-02,2,2022-01-01,257.142747908768
Rocky Mtn,2022-02-02,2022-02-04,3,2022-02-03,255.156138392322
Rocky Mtn,2022-02-23,2022-02-26,4,2022-02-24,256.655904376958
Rocky Mtn,2022-03-10,2022-03-11,2,2022-03-10,258.884903808149
Rocky Mtn,2022-12-15,2022-12-18,4,2022-12-16,257.267937491004
Rocky Mtn,2022-12-21,2022-12-23,3,2022-12-22,255.660816912585
Rocky Mtn,2023-01-30,2023-02-01,3,2023-01-31,256.434019306753
Rocky Mtn,2023-02-16,2023-02-17,2,2023-02-16,257.674906588037
Rocky Mtn,2023-02-23,2023-02-24,2,2023-02-23,258.421746120463
Rocky Mtn,2024-01-11,2024-01-17,7,2024-01-14,254.936733464398
SERC,1980-01-31,1980-02-07,8,1980-02-03,263.47935405308
SERC,1980-02-11,1980-02-12,2,1980-02-11,266.461065920252
SERC,1980-02-17,1980-02-18,2,1980-02-17,267.572310333334
SERC,1980-03-02,1980-03-04,3,1980-03-03,263.041412315248
SERC,1980-12-21,1980-12-21,1,1980-12-21,267.716300532405
SERC,1980-12-25,1980-12-26,2,1980-12-25,265.74996467704
SERC,1981-01-04,1981-01-06,3,1981-01-05,266.528256367421
SERC,1981-01-09,1981-01-13,5,1981-01-11,263.358156568988
SERC,1981-01-17,1981-01-18,2,1981-01-17,266.218707050819
SERC,1981-02-02,1981-02-05,4,1981-02-03,264.538422247312
SERC,1981-02-11,1981-02-13,3,1981-02-12,264.400398646296
SERC,1981-12-18,1981-12-20,3,1981-12-19,263.916480442464
SERC,1982-01-09,1982-01-18,10,1982-01-13,256.086210346344
SERC,1982-01-25,1982-01-27,3,1982-01-26,267.357503343311
SERC,1983-01-18,1983-01-19,2,1983-01-18,267.257641129679
SERC,1983-12-23,1984-01-01,10,1983-12-27,254.323208471379
SERC,1984-01-19,1984-01-22,4,1984-01-20,262.598308678309
SERC,1984-02-06,1984-02-07,2,1984-02-06,264.764524103534
SERC,1984-12-07,1984-12-07,1,1984-12-07,267.357830137452
SERC,1985-01-12,1985-01-16,5,1985-01-14,265.455400276208
SERC,1985-01-19,1985-01-28,10,1985-01-23,253.62667539359
SERC,1985-02-03,1985-02-03,1,1985-02-03,267.827881524996
SERC,1985-02-07,1985-02-09,3,1985-02-08,264.663794316519
SERC,1985-02-12,1985-02-16,5,1985-02-14,264.707462728192
SERC,1985-12-15,1985-12-15,1,1985-12-15,267.111767695945
SERC,1985-12-18,1985-12-21,4,1985-12-19,265.995902708424
SERC,1985-12-25,1985-12-27,3,1985-12-26,263.167356350356
SERC,1986-01-07,1986-01-08,2,1986-01-07,267.623293969473
SERC,1986-01-27,1986-01-29,3,1986-01-28,262.364298791202
SERC,1986-02-12,1986-02-14,3,1986-02-13,266.966663645499
SERC,1987-01-23,1987-01-24,2,1987-01-23,267.212188694673
SERC,1987-01-26,1987-01-27,2,1987-01-26,266.762443437329
SERC,1988-01-05,1988-01-15,11,1988-01-10,264.200541367609
SERC,1988-01-26,1988-01-27,2,1988-01-26,265.999071753116
SERC,1988-02-06,1988-02-07,2,1988-02-06,264.944149872465
SERC,1988-02-12,1988-02-13,2,1988-02-12,267.136493757997
SERC,1988-12-17,1988-12-17,1,1988-12-17,267.879312788575
SERC,1989-02-09,1989-02-10,2,1989-02-09,266.619504293579
