UID,NERC,Region,Def,Start,End,Center,Center_DOY,T_Max_Min,Duration,Coverage
NERC7_Def1_Event279,7,WECC: RMPA,1,1987-12-12,1987-12-17,1987-12-15,349,1.4,6,100.0
NERC7_Def1_Event280,7,WECC: RMPA,1,2009-01-24,2009-01-29,2009-01-27,27,1.3,6,97.7
NERC7_Def1_Event281,7,WECC: RMPA,1,2015-02-22,2015-02-24,2015-02-23,54,1.1,3,90.7
NERC7_Def1_Event282,7,WECC: RMPA,1,1988-01-01,1988-01-10,1988-01-07,7,1.0,10,100.0
NERC7_Def1_Event283,7,WECC: RMPA,1,2020-10-26,2020-10-27,2020-10-26,300,1.0,2,93.0
NERC7_Def1_Event284,7,WECC: RMPA,1,2003-02-23,2003-02-26,2003-02-24,55,1.0,4,90.7
NERC7_Def1_Event285,7,WECC: RMPA,1,1993-01-04,1993-01-14,1993-01-10,10,0.8,11,100.0
NERC7_Def1_Event286,7,WECC: RMPA,1,2018-02-20,2018-02-25,2018-02-20,51,0.7,6,96.5
NERC7_Def1_Event287,7,WECC: RMPA,1,2020-02-04,2020-02-07,2020-02-05,36,0.6,4,100.0
NERC7_Def1_Event288,7,WECC: RMPA,1,2001-02-08,2001-02-10,2001-02-09,40,0.6,3,98.8
NERC7_Def1_Event289,7,WECC: RMPA,1,1991-01-20,1991-01-30,1991-01-29,29,0.6,11,100.0
NERC7_Def1_Event290,7,WECC: RMPA,1,2006-11-29,2006-12-03,2006-11-30,334,0.4,5,95.3
NERC7_Def1_Event291,7,WECC: RMPA,1,2003-11-22,2003-11-24,2003-11-23,327,0.3,3,98.8
NERC7_Def1_Event292,7,WECC: RMPA,1,1986-12-09,1986-12-11,1986-12-10,344,0.2,3,100.0
NERC7_Def1_Event293,7,WECC: RMPA,1,2019-03-03,2019-03-05,2019-03-04,63,0.1,3,83.7
NERC7_Def1_Event294,7,WECC: RMPA,1,1992-01-13,1992-01-19,1992-01-15,15,0.0,7,96.5
NERC7_Def1_Event295,7,WECC: RMPA,1,2007-12-26,2007-12-31,2007-12-28,362,-0.2,6,100.0
NERC7_Def1_Event296,7,WECC: RMPA,1,2022-01-01,2022-01-02,2022-01-02,2,-0.5,2,98.8
NERC7_Def1_Event297,7,WECC: RMPA,1,1996-01-23,1996-01-27,1996-01-26,26,-0.6,5,100.0
NERC7_Def1_Event298,7,WECC: RMPA,1,2008-01-16,2008-01-24,2008-01-17,17,-0.8,9,100.0
NERC7_Def1_Event299,7,WECC: RMPA,1,2019-02-07,2019-02-09,2019-02-07,38,-0.9,3,100.0
NERC7_Def1_Event300,7,WECC: RMPA,1,1991-10-29,1991-11-03,1991-11-03,307,-0.9,6,98.8
NERC7_Def1_Event301,7,WECC: RMPA,1,1982-12-25,1982-12-31,1982-12-29,363,-1.1,7,100.0
NERC7_Def1_Event302,7,WECC: RMPA,1,2022-02-22,2022-02-26,2022-02-23,54,-1.4,5,98.8
NERC7_Def1_Event303,7,WECC: RMPA,1,2016-12-06,2016-12-09,2016-12-08,343,-1.6,4,97.7
NERC7_Def1_Event304,7,WECC: RMPA,1,1988-01-17,1988-01-22,1988-01-20,20,-1.6,6,100.0
NERC7_Def1_Event305,7,WECC: RMPA,1,1989-03-04,1989-03-05,1989-03-04,63,-1.9,2,98.8
NERC7_Def1_Event306,7,WECC: RMPA,1,1982-01-06,1982-01-08,1982-01-07,7,-1.9,3,97.7
NERC7_Def1_Event307,7,WECC: RMPA,1,1993-02-14,1993-02-18,1993-02-16,47,-1.9,5,96.5
NERC7_Def1_Event308,7,WECC: RMPA,1,1987-01-15,1987-01-22,1987-01-17,17,-2.0,8,100.0
NERC7_Def1_Event309,7,WECC: RMPA,1,2011-12-02,2011-12-10,2011-12-06,340,-2.3,9,100.0
NERC7_Def1_Event310,7,WECC: RMPA,1,2010-01-07,2010-01-09,2010-01-07,7,-2.3,3,100.0
NERC7_Def1_Event311,7,WECC: RMPA,1,1993-11-24,1993-11-27,1993-11-25,329,-2.3,4,100.0
NERC7_Def1_Event312,7,WECC: RMPA,1,2019-10-28,2019-10-31,2019-10-30,303,-2.7,4,98.8
NERC7_Def1_Event313,7,WECC: RMPA,1,2004-02-01,2004-02-14,2004-02-12,43,-2.9,14,100.0
NERC7_Def1_Event314,7,WECC: RMPA,1,2023-02-22,2023-02-24,2023-02-23,54,-3.2,3,95.3
NERC7_Def1_Event315,7,WECC: RMPA,1,1996-01-18,1996-01-19,1996-01-18,18,-3.2,2,100.0
NERC7_Def1_Event316,7,WECC: RMPA,1,2011-01-10,2011-01-12,2011-01-11,11,-3.4,3,100.0
NERC7_Def1_Event317,7,WECC: RMPA,1,1986-02-07,1986-02-12,1986-02-11,42,-3.4,6,100.0
NERC7_Def1_Event318,7,WECC: RMPA,1,2004-01-03,2004-01-07,2004-01-06,6,-3.6,5,100.0
NERC7_Def1_Event319,7,WECC: RMPA,1,2023-01-18,2023-02-01,2023-01-30,30,-3.6,15,100.0
NERC7_Def1_Event320,7,WECC: RMPA,1,2019-01-01,2019-01-03,2019-01-01,1,-3.9,3,100.0
NERC7_Def1_Event321,7,WECC: RMPA,1,2004-12-22,2004-12-24,2004-12-24,359,-4.0,3,100.0
NERC7_Def1_Event322,7,WECC: RMPA,1,2003-02-03,2003-02-10,2003-02-07,38,-4.2,8,98.8
NERC7_Def1_Event323,7,WECC: RMPA,1,2014-01-05,2014-01-06,2014-01-06,6,-4.3,2,100.0
NERC7_Def1_Event324,7,WECC: RMPA,1,2013-01-12,2013-01-16,2013-01-15,15,-4.4,5,100.0
NERC7_Def1_Event325,7,WECC: RMPA,1,2014-11-11,2014-11-18,2014-11-13,317,-4.4,8,97.7
NERC7_Def1_Event326,7,WECC: RMPA,1,1994-01-27,1994-02-05,1994-01-31,31,-4.4,10,100.0
NERC7_Def1_Event327,7,WECC: RMPA,1,2007-01-12,2007-01-23,2007-01-15,15,-4.8,12,100.0
NERC7_Def1_Event328,7,WECC: RMPA,1,2006-02-16,2006-02-22,2006-02-18,49,-5.2,7,96.5
NERC7_Def1_Event329,7,WECC: RMPA,1,2008-12-14,2008-12-18,2008-12-15,350,-5.3,5,98.8
NERC7_Def1_Event330,7,WECC: RMPA,1,1985-12-09,1985-12-15,1985-12-11,345,-5.4,7,100.0
NERC7_Def1_Event331,7,WECC: RMPA,1,2022-02-02,2022-02-04,2022-02-03,34,-5.7,3,100.0
NERC7_Def1_Event332,7,WECC: RMPA,1,1996-12-17,1996-12-20,1996-12-18,353,-5.9,4,100.0
NERC7_Def1_Event333,7,WECC: RMPA,1,2011-01-01,2011-01-05,2011-01-01,1,-6.0,5,100.0
NERC7_Def1_Event334,7,WECC: RMPA,1,2016-12-17,2016-12-19,2016-12-18,353,-6.1,3,100.0
NERC7_Def1_Event335,7,WECC: RMPA,1,2007-01-27,2007-02-03,2007-02-02,33,-6.1,8,100.0
NERC7_Def1_Event336,7,WECC: RMPA,1,1981-02-10,1981-02-11,1981-02-11,42,-6.2,2,93.0
NERC7_Def1_Event337,7,WECC: RMPA,1,2002-02-25,2002-03-04,2002-03-02,61,-6.3,8,100.0
NERC7_Def1_Event338,7,WECC: RMPA,1,2017-01-03,2017-01-08,2017-01-06,6,-6.6,6,98.8
NERC7_Def1_Event339,7,WECC: RMPA,1,2005-12-04,2005-12-09,2005-12-08,342,-7.9,6,100.0
NERC7_Def1_Event340,7,WECC: RMPA,1,2013-12-04,2013-12-11,2013-12-06,340,-7.9,8,100.0
NERC7_Def1_Event341,7,WECC: RMPA,1,2009-12-02,2009-12-11,2009-12-09,343,-8.5,10,100.0
NERC7_Def1_Event342,7,WECC: RMPA,1,1998-12-19,1998-12-25,1998-12-22,356,-8.9,7,100.0
NERC7_Def1_Event343,7,WECC: RMPA,1,1997-01-05,1997-01-17,1997-01-12,12,-9.3,13,100.0
NERC7_Def1_Event344,7,WECC: RMPA,1,1996-01-29,1996-02-04,1996-02-02,33,-9.3,7,98.8
NERC7_Def1_Event345,7,WECC: RMPA,1,2024-01-06,2024-01-17,2024-01-16,16,-10.3,12,100.0
NERC7_Def1_Event346,7,WECC: RMPA,1,2022-12-22,2022-12-24,2022-12-22,356,-10.4,3,96.5
NERC7_Def1_Event347,7,WECC: RMPA,1,2021-02-09,2021-02-19,2021-02-15,46,-10.5,11,100.0
NERC7_Def1_Event348,7,WECC: RMPA,1,2011-02-06,2011-02-11,2011-02-09,40,-10.7,6,100.0
NERC7_Def1_Event349,7,WECC: RMPA,1,1989-12-11,1989-12-23,1989-12-22,356,-11.8,13,100.0
NERC7_Def1_Event350,7,WECC: RMPA,1,2014-12-26,2014-12-31,2014-12-31,365,-12.2,6,100.0
NERC7_Def1_Event351,7,WECC: RMPA,1,2014-01-31,2014-02-07,2014-02-06,37,-12.5,8,98.8
NERC7_Def1_Event352,7,WECC: RMPA,1,1985-01-28,1985-02-07,1985-02-01,32,-13.2,11,100.0
NERC7_Def1_Event353,7,WECC: RMPA,1,1989-02-02,1989-02-09,1989-02-05,36,-14.0,8,100.0
NERC7_Def1_Event354,7,WECC: RMPA,1,1984-01-12,1984-01-24,1984-01-18,18,-14.3,13,100.0
NERC7_Def1_Event355,7,WECC: RMPA,1,2011-01-31,2011-02-04,2011-02-02,33,-14.7,5,100.0
NERC7_Def1_Event356,7,WECC: RMPA,1,1983-12-14,1983-12-30,1983-12-24,358,-15.2,17,100.0
NERC7_Def1_Event357,7,WECC: RMPA,1,1982-02-01,1982-02-12,1982-02-05,36,-15.6,12,100.0
NERC7_Def1_Event358,7,WECC: RMPA,1,1990-12-19,1990-12-31,1990-12-22,356,-18.8,13,100.0
NERC8_Def1_Event1,8,SPP,1,2005-01-27,2005-01-28,2005-01-27,27,26.4,2,44.4
NERC8_Def1_Event2,8,SPP,1,2019-01-13,2019-01-14,2019-01-14,14,26.1,2,54.1
NERC8_Def1_Event3,8,SPP,1,2007-12-09,2007-12-10,2007-12-10,344,25.7,2,70.0
NERC8_Def1_Event4,8,SPP,1,1985-11-20,1985-11-21,1985-11-21,325,25.0,2,59.1
NERC8_Def1_Event5,8,SPP,1,2017-01-26,2017-01-27,2017-01-27,27,24.3,2,56.6
NERC8_Def1_Event6,8,SPP,1,2019-12-10,2019-12-11,2019-12-11,345,24.2,2,38.4
NERC8_Def1_Event7,8,SPP,1,1998-01-22,1998-01-24,1998-01-24,24,23.9,3,52.5
NERC8_Def1_Event8,8,SPP,1,1982-02-26,1982-02-27,1982-02-27,58,23.7,2,44.1
NERC8_Def1_Event9,8,SPP,1,2021-01-08,2021-01-11,2021-01-09,9,23.7,4,62.2
NERC8_Def1_Event10,8,SPP,1,1981-01-30,1981-01-31,1981-01-30,30,23.6,2,56.6
NERC8_Def1_Event11,8,SPP,1,2024-01-01,2024-01-02,2024-01-01,1,23.5,2,51.2
NERC8_Def1_Event12,8,SPP,1,1991-11-24,1991-11-25,1991-11-24,328,23.4,2,40.9
NERC8_Def1_Event13,8,SPP,1,1980-11-25,1980-11-27,1980-11-26,331,23.3,3,68.8
NERC8_Def1_Event14,8,SPP,1,2023-02-10,2023-02-11,2023-02-11,42,23.3,2,41.2
NERC8_Def1_Event15,8,SPP,1,1989-01-13,1989-01-14,1989-01-13,13,23.0,2,59.4
NERC8_Def1_Event16,8,SPP,1,2017-02-02,2017-02-04,2017-02-03,34,23.0,3,65.3
NERC8_Def1_Event17,8,SPP,1,1983-11-28,1983-11-29,1983-11-29,333,22.9,2,61.2
NERC8_Def1_Event18,8,SPP,1,2013-01-06,2013-01-07,2013-01-06,6,22.8,2,50.9
NERC8_Def1_Event19,8,SPP,1,2018-12-03,2018-12-05,2018-12-04,338,22.6,3,58.1
NERC8_Def1_Event20,8,SPP,1,1994-01-03,1994-01-05,1994-01-03,3,22.6,3,43.1
NERC8_Def1_Event21,8,SPP,1,2009-01-20,2009-01-21,2009-01-21,21,22.6,2,37.8
NERC8_Def1_Event22,8,SPP,1,2009-12-19,2009-12-20,2009-12-20,354,22.5,2,45.9
NERC8_Def1_Event23,8,SPP,1,2021-01-01,2021-01-03,2021-01-02,2,22.3,3,56.9
NERC8_Def1_Event24,8,SPP,1,2000-11-20,2000-11-21,2000-11-21,326,22.3,2,43.8
NERC8_Def1_Event25,8,SPP,1,1982-11-24,1982-11-25,1982-11-24,328,22.0,2,48.4
NERC8_Def1_Event26,8,SPP,1,1993-01-09,1993-01-11,1993-01-10,10,22.0,3,77.5
NERC8_Def1_Event27,8,SPP,1,1995-01-29,1995-01-30,1995-01-30,30,21.9,2,58.1
NERC8_Def1_Event28,8,SPP,1,2000-11-17,2000-11-18,2000-11-17,322,21.9,2,54.4
NERC8_Def1_Event29,8,SPP,1,2021-01-27,2021-01-28,2021-01-28,28,21.7,2,66.6
NERC8_Def1_Event30,8,SPP,1,2010-12-17,2010-12-18,2010-12-18,352,21.6,2,40.9
NERC8_Def1_Event31,8,SPP,1,1989-01-08,1989-01-09,1989-01-09,9,21.6,2,63.8
NERC8_Def1_Event32,8,SPP,1,2011-12-23,2011-12-24,2011-12-23,357,21.5,2,67.8
NERC8_Def1_Event33,8,SPP,1,1988-12-09,1988-12-12,1988-12-09,344,21.5,4,63.4
NERC8_Def1_Event34,8,SPP,1,2001-11-28,2001-11-29,2001-11-29,333,21.5,2,85.9
NERC8_Def1_Event35,8,SPP,1,2003-02-04,2003-02-05,2003-02-04,35,21.5,2,45.0
NERC8_Def1_Event36,8,SPP,1,2004-12-19,2004-12-20,2004-12-19,354,21.5,2,39.4
NERC8_Def1_Event37,8,SPP,1,1994-03-09,1994-03-10,1994-03-10,69,21.4,2,37.5
NERC8_Def1_Event38,8,SPP,1,1992-12-05,1992-12-08,1992-12-05,340,21.3,4,75.3
NERC8_Def1_Event39,8,SPP,1,1983-01-15,1983-01-25,1983-01-21,21,21.2,11,89.1
NERC8_Def1_Event40,8,SPP,1,1993-01-05,1993-01-06,1993-01-05,5,21.1,2,58.8
NERC8_Def1_Event41,8,SPP,1,2002-02-10,2002-02-11,2002-02-11,42,21.1,2,47.8
NERC8_Def1_Event42,8,SPP,1,2020-12-14,2020-12-17,2020-12-14,349,21.0,4,79.7
NERC8_Def1_Event43,8,SPP,1,2022-12-16,2022-12-18,2022-12-18,352,21.0,3,68.1
NERC8_Def1_Event44,8,SPP,1,1980-01-07,1980-01-09,1980-01-08,8,21.0,3,65.6
NERC8_Def1_Event45,8,SPP,1,1981-02-08,1981-02-09,1981-02-08,39,20.8,2,57.2
NERC8_Def1_Event46,8,SPP,1,1983-01-01,1983-01-04,1983-01-03,3,20.8,4,77.2
NERC8_Def1_Event47,8,SPP,1,2018-12-07,2018-12-10,2018-12-09,343,20.7,4,74.4
NERC8_Def1_Event48,8,SPP,1,2005-11-29,2005-11-30,2005-11-30,334,20.7,2,51.6
NERC8_Def1_Event49,8,SPP,1,2000-01-04,2000-01-05,2000-01-04,4,20.6,2,54.1
NERC8_Def1_Event50,8,SPP,1,1997-02-08,1997-02-11,1997-02-11,42,20.5,4,74.4
NERC8_Def1_Event51,8,SPP,1,1992-11-26,1992-11-29,1992-11-27,332,20.4,4,71.2
NERC8_Def1_Event52,8,SPP,1,1981-12-29,1981-12-30,1981-12-29,363,20.4,2,49.1
NERC8_Def1_Event53,8,SPP,1,2020-01-16,2020-01-17,2020-01-16,16,20.4,2,55.9
NERC8_Def1_Event54,8,SPP,1,2008-02-06,2008-02-07,2008-02-06,37,20.3,2,50.9
NERC8_Def1_Event55,8,SPP,1,2002-02-04,2002-02-06,2002-02-04,35,20.3,3,55.6
NERC8_Def1_Event56,8,SPP,1,1993-10-30,1993-10-31,1993-10-31,304,20.3,2,60.3
NERC8_Def1_Event57,8,SPP,1,1997-12-05,1997-12-07,1997-12-06,340,20.2,3,74.7
NERC8_Def1_Event58,8,SPP,1,2013-03-25,2013-03-26,2013-03-26,85,20.1,2,53.1
NERC8_Def1_Event59,8,SPP,1,1981-12-23,1981-12-25,1981-12-23,357,20.1,3,65.9
NERC8_Def1_Event60,8,SPP,1,1988-12-28,1988-12-29,1988-12-29,364,20.1,2,72.5
NERC8_Def1_Event61,8,SPP,1,2007-11-22,2007-11-24,2007-11-23,327,20.1,3,73.8
NERC8_Def1_Event62,8,SPP,1,2015-01-01,2015-01-02,2015-01-01,1,19.9,2,70.6
NERC8_Def1_Event63,8,SPP,1,1998-01-13,1998-01-16,1998-01-13,13,19.8,4,64.4
NERC8_Def1_Event64,8,SPP,1,2024-02-17,2024-02-18,2024-02-17,48,19.8,2,60.0
NERC8_Def1_Event65,8,SPP,1,2001-01-08,2001-01-10,2001-01-09,9,19.7,3,63.4
NERC8_Def1_Event66,8,SPP,1,1987-03-29,1987-03-30,1987-03-30,89,19.7,2,64.7
NERC8_Def1_Event67,8,SPP,1,1986-12-10,1986-12-12,1986-12-10,344,19.6,3,71.6
NERC8_Def1_Event68,8,SPP,1,2000-02-04,2000-02-05,2000-02-05,36,19.6,2,48.8
NERC8_Def1_Event69,8,SPP,1,1995-01-21,1995-01-24,1995-01-23,23,19.6,4,57.2
NERC8_Def1_Event70,8,SPP,1,1993-02-22,1993-02-24,1993-02-23,54,19.6,3,61.6
NERC8_Def1_Event71,8,SPP,1,1989-12-08,1989-12-09,1989-12-08,342,19.5,2,57.2
NERC8_Def1_Event72,8,SPP,1,1980-11-18,1980-11-19,1980-11-18,323,19.5,2,77.2
NERC8_Def1_Event73,8,SPP,1,2001-02-28,2001-03-01,2001-02-28,59,19.5,2,54.4
NERC8_Def1_Event74,8,SPP,1,2008-12-04,2008-12-05,2008-12-05,340,19.4,2,81.6
NERC8_Def1_Event75,8,SPP,1,2008-02-15,2008-02-16,2008-02-15,46,19.4,2,64.4
NERC8_Def1_Event76,8,SPP,1,2022-11-18,2022-11-20,2022-11-19,323,19.3,3,73.1
NERC8_Def1_Event77,8,SPP,1,2007-12-26,2007-12-31,2007-12-29,363,19.2,6,68.1
NERC8_Def1_Event78,8,SPP,1,2023-03-18,2023-03-19,2023-03-19,78,19.1,2,48.4
NERC8_Def1_Event79,8,SPP,1,2020-02-20,2020-02-21,2020-02-21,52,19.0,2,56.9
NERC8_Def1_Event80,8,SPP,1,2003-02-16,2003-02-17,2003-02-17,48,19.0,2,50.3
NERC8_Def1_Event81,8,SPP,1,1995-11-28,1995-11-29,1995-11-28,332,19.0,2,41.9
NERC8_Def1_Event82,8,SPP,1,2010-12-05,2010-12-08,2010-12-06,340,19.0,4,64.7
NERC8_Def1_Event83,8,SPP,1,2024-01-09,2024-01-10,2024-01-10,10,18.9,2,59.4
NERC8_Def1_Event84,8,SPP,1,2019-12-16,2019-12-18,2019-12-17,351,18.9,3,73.1
NERC8_Def1_Event85,8,SPP,1,2001-01-27,2001-01-28,2001-01-27,27,18.8,2,68.4
NERC8_Def1_Event86,8,SPP,1,2019-02-28,2019-03-01,2019-02-28,59,18.8,2,65.6
NERC8_Def1_Event87,8,SPP,1,2009-12-03,2009-12-07,2009-12-04,338,18.8,5,84.7
NERC8_Def1_Event88,8,SPP,1,1995-03-01,1995-03-03,1995-03-02,61,18.8,3,85.9
NERC8_Def1_Event89,8,SPP,1,2003-03-05,2003-03-06,2003-03-06,65,18.8,2,60.3
NERC8_Def1_Event90,8,SPP,1,2015-02-12,2015-02-13,2015-02-12,43,18.7,2,40.0
NERC8_Def1_Event91,8,SPP,1,2004-12-14,2004-12-15,2004-12-14,349,18.7,2,60.3
NERC8_Def1_Event92,8,SPP,1,2002-11-25,2002-11-27,2002-11-27,331,18.7,3,70.0
NERC8_Def1_Event93,8,SPP,1,1991-12-03,1991-12-04,1991-12-04,338,18.6,2,52.2
NERC8_Def1_Event94,8,SPP,1,1991-01-06,1991-01-13,1991-01-12,12,18.6,8,75.3
NERC8_Def1_Event95,8,SPP,1,1987-02-16,1987-02-19,1987-02-18,49,18.6,4,69.1
NERC8_Def1_Event96,8,SPP,1,2007-02-08,2007-02-11,2007-02-10,41,18.5,4,75.3
NERC8_Def1_Event97,8,SPP,1,2020-02-05,2020-02-08,2020-02-06,37,18.5,4,85.9
NERC8_Def1_Event98,8,SPP,1,1992-12-24,1992-12-26,1992-12-24,359,18.5,3,57.2
NERC8_Def1_Event99,8,SPP,1,1988-03-13,1988-03-15,1988-03-14,74,18.5,3,60.3
NERC8_Def1_Event100,8,SPP,1,1982-12-28,1982-12-31,1982-12-29,363,18.4,4,86.9
NERC8_Def1_Event101,8,SPP,1,1997-11-15,1997-11-17,1997-11-16,320,18.3,3,79.1
NERC8_Def1_Event102,8,SPP,1,2020-12-24,2020-12-25,2020-12-25,360,18.3,2,41.6
NERC8_Def1_Event103,8,SPP,1,1981-01-04,1981-01-05,1981-01-04,4,18.3,2,57.8
NERC8_Def1_Event104,8,SPP,1,2018-11-26,2018-11-27,2018-11-26,330,18.3,2,47.5
NERC8_Def1_Event105,8,SPP,1,2014-12-01,2014-12-02,2014-12-02,336,18.3,2,74.4
NERC8_Def1_Event106,8,SPP,1,2003-01-10,2003-01-12,2003-01-11,11,18.3,3,64.4
NERC8_Def1_Event107,8,SPP,1,2009-01-04,2009-01-06,2009-01-05,5,18.2,3,68.4
NERC8_Def1_Event108,8,SPP,1,1998-01-08,1998-01-11,1998-01-10,10,18.2,4,73.1
NERC8_Def1_Event109,8,SPP,1,2022-02-12,2022-02-13,2022-02-12,43,18.1,2,41.2
NERC8_Def1_Event110,8,SPP,1,1984-01-01,1984-01-03,1984-01-03,3,18.0,3,73.8
NERC8_Def1_Event111,8,SPP,1,2023-02-16,2023-02-17,2023-02-17,48,18.0,2,69.1
NERC8_Def1_Event112,8,SPP,1,1997-12-25,1997-12-31,1997-12-27,361,18.0,7,78.4
NERC8_Def1_Event113,8,SPP,1,1998-12-30,1998-12-31,1998-12-30,364,17.9,2,62.2
NERC8_Def1_Event114,8,SPP,1,2013-01-21,2013-01-22,2013-01-22,22,17.8,2,49.1
NERC8_Def1_Event115,8,SPP,1,2016-12-14,2016-12-16,2016-12-15,350,17.7,3,71.6
NERC8_Def1_Event116,8,SPP,1,2023-01-25,2023-01-26,2023-01-26,26,17.7,2,58.4
NERC8_Def1_Event117,8,SPP,1,1982-03-05,1982-03-07,1982-03-07,66,17.7,3,63.8
NERC8_Def1_Event118,8,SPP,1,1994-12-10,1994-12-13,1994-12-11,345,17.6,4,69.1
NERC8_Def1_Event119,8,SPP,1,1993-01-24,1993-01-25,1993-01-24,24,17.6,2,60.3
NERC8_Def1_Event120,8,SPP,1,1999-12-20,1999-12-23,1999-12-21,355,17.5,4,72.5
NERC8_Def1_Event121,8,SPP,1,2012-12-10,2012-12-11,2012-12-11,346,17.3,2,80.0
NERC8_Def1_Event122,8,SPP,1,1997-12-11,1997-12-14,1997-12-12,346,17.2,4,88.1
NERC8_Def1_Event123,8,SPP,1,1996-11-25,1996-11-28,1996-11-26,331,17.2,4,81.2
NERC8_Def1_Event124,8,SPP,1,2005-12-16,2005-12-21,2005-12-19,353,17.2,6,74.1
NERC8_Def1_Event125,8,SPP,1,2013-02-27,2013-03-02,2013-03-02,61,17.1,4,74.1
NERC8_Def1_Event126,8,SPP,1,1982-12-11,1982-12-13,1982-12-12,346,17.0,3,83.4
NERC8_Def1_Event127,8,SPP,1,2017-12-07,2017-12-08,2017-12-08,342,17.0,2,67.5
NERC8_Def1_Event128,8,SPP,1,1993-12-21,1993-12-25,1993-12-23,357,16.9,5,80.3
NERC8_Def1_Event129,8,SPP,1,1988-12-15,1988-12-17,1988-12-16,351,16.9,3,67.5
NERC8_Def1_Event130,8,SPP,1,2008-02-18,2008-02-23,2008-02-20,51,16.8,6,70.6
NERC8_Def1_Event131,8,SPP,1,2008-01-30,2008-02-01,2008-02-01,32,16.7,3,57.8
NERC8_Def1_Event132,8,SPP,1,2002-02-01,2002-02-02,2002-02-01,32,16.6,2,62.2
NERC8_Def1_Event133,8,SPP,1,2008-12-10,2008-12-11,2008-12-10,345,16.6,2,58.1
NERC8_Def1_Event134,8,SPP,1,2016-01-01,2016-01-06,2016-01-04,4,16.5,6,86.2
NERC8_Def1_Event135,8,SPP,1,2010-12-25,2010-12-28,2010-12-27,361,16.5,4,80.0
NERC8_Def1_Event136,8,SPP,1,1987-01-10,1987-01-11,1987-01-11,11,16.5,2,71.9
NERC8_Def1_Event137,8,SPP,1,1991-02-15,1991-02-16,1991-02-15,46,16.5,2,41.2
NERC8_Def1_Event138,8,SPP,1,2013-01-01,2013-01-04,2013-01-02,2,16.4,4,88.1
NERC8_Def1_Event139,8,SPP,1,2012-01-12,2012-01-13,2012-01-13,13,16.3,2,73.1
NERC8_Def1_Event140,8,SPP,1,2002-12-04,2002-12-07,2002-12-05,339,16.2,4,82.2
NERC8_Def1_Event141,8,SPP,1,1997-01-25,1997-01-26,1997-01-25,25,16.1,2,52.8
NERC8_Def1_Event142,8,SPP,1,2013-11-23,2013-11-28,2013-11-27,331,16.1,6,90.0
NERC8_Def1_Event143,8,SPP,1,2011-12-05,2011-12-10,2011-12-07,341,16.1,6,88.8
NERC8_Def1_Event144,8,SPP,1,1993-03-12,1993-03-14,1993-03-13,72,16.1,3,69.4
NERC8_Def1_Event145,8,SPP,1,1984-02-28,1984-02-29,1984-02-29,60,16.1,2,76.2
NERC8_Def1_Event146,8,SPP,1,2018-11-13,2018-11-14,2018-11-13,317,16.0,2,71.2
NERC8_Def1_Event147,8,SPP,1,2018-12-28,2018-12-30,2018-12-29,363,16.0,3,81.6
NERC8_Def1_Event148,8,SPP,1,2022-01-15,2022-01-16,2022-01-16,16,15.8,2,53.4
NERC8_Def1_Event149,8,SPP,1,2006-02-11,2006-02-13,2006-02-12,43,15.8,3,74.4
NERC8_Def1_Event150,8,SPP,1,2009-02-03,2009-02-04,2009-02-04,35,15.6,2,49.1
NERC8_Def1_Event151,8,SPP,1,1993-02-26,1993-02-27,1993-02-26,57,15.6,2,65.9
NERC8_Def1_Event152,8,SPP,1,2019-02-15,2019-02-19,2019-02-16,47,15.5,5,77.2
NERC8_Def1_Event153,8,SPP,1,2009-02-28,2009-03-02,2009-03-01,60,15.5,3,61.6
NERC8_Def1_Event154,8,SPP,1,2020-01-11,2020-01-12,2020-01-11,11,15.4,2,68.4
NERC8_Def1_Event155,8,SPP,1,1993-11-25,1993-11-27,1993-11-26,330,15.3,3,87.8
NERC8_Def1_Event156,8,SPP,1,1981-01-10,1981-01-12,1981-01-12,12,15.3,3,56.9
NERC8_Def1_Event157,8,SPP,1,2001-12-23,2001-12-27,2001-12-26,360,15.3,5,75.3
NERC8_Def1_Event158,8,SPP,1,1982-01-23,1982-01-24,1982-01-24,24,15.2,2,56.6
NERC8_Def1_Event159,8,SPP,1,2008-02-10,2008-02-13,2008-02-11,42,15.2,4,61.6
NERC8_Def1_Event160,8,SPP,1,1993-12-28,1993-12-30,1993-12-30,364,15.1,3,76.2
NERC8_Def1_Event161,8,SPP,1,2013-01-13,2013-01-16,2013-01-14,14,14.9,4,98.8
NERC8_Def1_Event162,8,SPP,1,1987-12-26,1987-12-31,1987-12-29,363,14.7,6,86.6
NERC8_Def1_Event163,8,SPP,1,2022-03-11,2022-03-12,2022-03-12,71,14.6,2,51.2
NERC8_Def1_Event164,8,SPP,1,1991-01-01,1991-01-04,1991-01-03,3,14.6,4,85.6
NERC8_Def1_Event165,8,SPP,1,2014-02-26,2014-02-27,2014-02-26,57,14.4,2,53.1
NERC8_Def1_Event166,8,SPP,1,1991-01-30,1991-01-31,1991-01-30,30,14.4,2,54.7
NERC8_Def1_Event167,8,SPP,1,2007-01-22,2007-01-25,2007-01-23,23,14.3,4,86.6
NERC8_Def1_Event168,8,SPP,1,2007-12-23,2007-12-24,2007-12-23,357,14.2,2,60.6
NERC8_Def1_Event169,8,SPP,1,1996-01-23,1996-01-24,1996-01-24,24,14.2,2,59.4
